56,0.69759,26712,9951.4,19.708,0.058657,0.04841,559.01,15348.70863
57,0.69763,26727,9962.6,20.6,0.052456,0.04841,559.01,14415.3446
58,0.6935,25335,8952,22.385,0.044717,0.04841,559.01,13420.68493
