6.675176417176374721e-02 6.412069169666915514e+02
7.185491845553811097e-02 6.471944840530480860e+02
7.736341039455280066e-02 6.526405607187095939e+02
8.197056725178181180e-02 6.560849774102724723e+02
8.778409960341621021e-02 6.607221994776629117e+02
9.495370068367896266e-02 6.656474685251274650e+02
1.002854724329962366e-01 6.697319353153981183e+02
1.061468068518900826e-01 6.714910691029614327e+02
1.111135096466424332e-01 6.711011096376097385e+02
1.123980177685369175e-01 6.655282629883464551e+02
1.121110644661288125e-01 6.502197396420177711e+02
7.368866758420883128e-04 1.131755724901396043e+01
1.370587859529844585e-03 1.156015740484483558e+02
2.616269093678580144e-03 2.637557345082986444e+02
8.383497517346185160e-03 4.056198701372373989e+02
8.574305513197905126e-03 4.954613572431107968e+02
1.190000182872865027e-02 5.339485534361112968e+02
1.163780277545653496e-02 5.539898472961168636e+02
1.522750384537197195e-02 5.687057986267661818e+02
2.030606675082486864e-02 5.791352138984777866e+02
2.598366072657299838e-02 5.889355227576099878e+02
3.071162105080726609e-02 5.961667298949950009e+02
3.615995012681988419e-02 6.033956684307595424e+02
4.136872546500012376e-02 6.115796744272333854e+02
4.649397784873016137e-02 6.173604079164119867e+02
5.147595715977779790e-02 6.237835336137197828e+02
5.763336668248870975e-02 6.308706926225736424e+02
6.141048750696116026e-02 6.353638599019690218e+02
6.744536985866320111e-02 6.416518160051941777e+02
7.286459464736103064e-02 6.478482709160489321e+02
7.733752885970042457e-02 6.526236695978763009e+02
8.326107167407967302e-02 6.569322045326165380e+02
8.978332261102925371e-02 6.620444517987219797e+02
9.629961110620315068e-02 6.665439735631465510e+02
1.028738079042721132e-01 6.714676716046801630e+02
1.099519588545619375e-01 6.740510621818473282e+02
1.159704525654091795e-01 6.743685378528188039e+02
1.208699774108283609e-01 6.711905430100543981e+02
1.231569179948776849e-01 6.574417850449269736e+02
1.121990003359475034e-03 1.132191651730041215e+01
2.318769855188747113e-03 1.157112373618045211e+02
6.271193900175025225e-03 2.647215057206871052e+02
9.530657813674769593e-03 4.060854481429047951e+02
1.146528646887918015e-02 4.968957990641087008e+02
1.227444263892052585e-02 5.341485230011072645e+02
1.575533526704769177e-02 5.562756211369686525e+02
1.869237762605876693e-02 5.706797101396847438e+02
2.328039848542469079e-02 5.808603183885327326e+02
2.689436951565810086e-02 5.894721158173105096e+02
3.335576641940156406e-02 5.977451672820725435e+02
3.885743401129428815e-02 6.050255157775015959e+02
4.353269013199274201e-02 6.129045442024337262e+02
4.817463075015845225e-02 6.183988488621666875e+02
5.305760829730730294e-02 6.247709221955295789e+02
5.842395155167021820e-02 6.313696466533364173e+02
6.385724215477188437e-02 6.369203427685748693e+02
6.918993451904817404e-02 6.427721960912639361e+02
7.409362462165479390e-02 6.486449853524734408e+02
8.008745113773821367e-02 6.544208038232950457e+02
8.440126229433861371e-02 6.576816596500250398e+02
9.065040093761760065e-02 6.626187451367873109e+02
9.654664340619044383e-02 6.667086517935620122e+02
1.046371762458463556e-01 6.726527610066619900e+02
1.136429761825411833e-01 6.765435934906569173e+02
1.225894845511729392e-01 6.788470099995176952e+02
1.327327794831222041e-01 6.792001578826153718e+02
1.423192452293320920e-01 6.701613789664037313e+02
2.008836455248751412e-03 1.133196177243342184e+01
2.738075555907374791e-03 1.157597659167063711e+02
6.120945071863480476e-03 2.646817346124797723e+02
9.284448552162167384e-03 4.059854784518434485e+02
1.160414440605653068e-02 4.969648017804353799e+02
1.572753827330989826e-02 5.359961771613233168e+02
1.755766735203715193e-02 5.572791185832168139e+02
2.050844908330628699e-02 5.717170469262598544e+02
2.561234353314838230e-02 5.822164333096128530e+02
2.981814615215246100e-02 5.911981226170200898e+02
3.555309669253418209e-02 5.990600549259213494e+02
4.042047760142738339e-02 6.059719364875329575e+02
4.590900600840341905e-02 6.143627308714289939e+02
5.102910924014426169e-02 6.201665768449330471e+02
5.683854850474452658e-02 6.271376150383377990e+02
6.128648573049466641e-02 6.331795530699633900e+02
6.643156461748046804e-02 6.385620934050155029e+02
7.108220779775678566e-02 6.439896482550457222e+02
7.617361028590156902e-02 6.499955617260187637e+02
8.240301184656066702e-02 6.559379107223562642e+02
8.866484876801940251e-02 6.604917285070569051e+02
9.417716512001707285e-02 6.649597708901252417e+02
1.014777843176085936e-01 6.700044053366489152e+02
1.085235959811265416e-01 6.752720585199250536e+02
1.183365613226994018e-01 6.797264721605839668e+02
1.334735471489948144e-01 6.862759786929422035e+02
1.510454429747845051e-01 6.917527063218914236e+02
1.720024716062112380e-01 6.903521114563652645e+02
3.436849466892416723e-03 1.134815552098183744e+01
2.272083754536436632e-03 1.157058353814301199e+02
1.036364922946662707e-02 2.658070864878240513e+02
1.326051471542905903e-02 4.076029169659133231e+02
1.559056737056262708e-02 4.989498677061835110e+02
1.811276816065232956e-02 5.372761772029062968e+02
2.106581779012830710e-02 5.592375708311943754e+02
2.613403340725136900e-02 5.749423529928169501e+02
3.045090118202601476e-02 5.850403474125270122e+02
3.372565770528747342e-02 5.935127553933868967e+02
4.009673622156029182e-02 6.017881609435136170e+02
4.502749485056768697e-02 6.087701002967344266e+02
5.252464171641045565e-02 6.184406048830212512e+02
5.679809503893860911e-02 6.237546488365486539e+02
6.311623886132733396e-02 6.310869742534974876e+02
6.724305298220591143e-02 6.369623848213129804e+02
7.317111516977505004e-02 6.428802497861451002e+02
7.835960244489681426e-02 6.486933095147151107e+02
8.372368099915485085e-02 6.549216469258028610e+02
8.716042569436990850e-02 6.590659135243847686e+02
9.307754633164841418e-02 6.634127187316934169e+02
1.004808093822846249e-01 6.691646799361039939e+02
1.060567225821353321e-01 6.730793487610901593e+02
1.139654697735110050e-01 6.789568207500481094e+02
1.253462790658112502e-01 6.845079015296935268e+02
1.409960375675321509e-01 6.914579493932393461e+02
1.630556147197539107e-01 7.001108661294626927e+02
1.938752212425658150e-01 7.056183591263592234e+02
5.375940826702903241e-03 1.137018198005883818e+01
9.990521756245528476e-03 1.166023591289296917e+02
9.989015184819319965e-03 2.657075247546890751e+02
1.360120878391106805e-02 4.077418085204405429e+02
1.090568296332760853e-02 4.966178122215188182e+02
1.970471457441750132e-02 5.381321732555503559e+02
2.193833695171551815e-02 5.597257292604465420e+02
2.971747143216143389e-02 5.770063191213961318e+02
3.139095529836738452e-02 5.855905755809454831e+02
3.671103274104491748e-02 5.952872610212084510e+02
3.648718539802776190e-02 5.996198915849843161e+02
4.545204314283662894e-02 6.090286074737072113e+02
5.248487908836494548e-02 6.184160145481724840e+02
5.591330249811715669e-02 6.232029994595709468e+02
6.068944594714278939e-02 6.295573136915735404e+02
7.924004881067975292e-02 6.446500420854918048e+02
3.426814303006853885e-02 6.183505304462917138e+02
2.685083194970795673e-02 6.161258693304657754e+02
7.115299520579050629e-03 6.066228260187409660e+02
6.700915047909432494e-03 6.081150185837003619e+02
0.000000000000000000e+00 6.044504825870645845e+02
0.000000000000000000e+00 6.051941882255390510e+02
0.000000000000000000e+00 6.053498184079602424e+02
0.000000000000000000e+00 6.058255439469321573e+02
0.000000000000000000e+00 6.038669601990050069e+02
0.000000000000000000e+00 6.005262180762852040e+02
0.000000000000000000e+00 5.947749436152569160e+02
0.000000000000000000e+00 5.812606633499171949e+02
0.000000000000000000e+00 1.130922056384742902e+01
0.000000000000000000e+00 1.154432404643450241e+02
0.000000000000000000e+00 2.630665804311775560e+02
0.000000000000000000e+00 4.022335713101161332e+02
0.000000000000000000e+00 4.912312810945275032e+02
6.603120848214376641e-04 5.279807383774872278e+02
2.821223440405231254e-03 5.491270201072310329e+02
2.274203607090761158e-03 5.613866873309083303e+02
0.000000000000000000e+00 5.674938507462690040e+02
0.000000000000000000e+00 5.738299212271972465e+02
0.000000000000000000e+00 5.781357802653401450e+02
0.000000000000000000e+00 5.819666815920402314e+02
0.000000000000000000e+00 5.867955804311775410e+02
0.000000000000000000e+00 5.893139154228854295e+02
0.000000000000000000e+00 5.924861218905475653e+02
0.000000000000000000e+00 5.955394004975125881e+02
0.000000000000000000e+00 5.975197603648424547e+02
0.000000000000000000e+00 5.998025058043114086e+02
0.000000000000000000e+00 6.023218424543947549e+02
0.000000000000000000e+00 6.040537139303486356e+02
0.000000000000000000e+00 6.044504825870645845e+02
0.000000000000000000e+00 6.051941882255390510e+02
0.000000000000000000e+00 6.053498184079602424e+02
0.000000000000000000e+00 6.058255439469321573e+02
0.000000000000000000e+00 6.038669601990050069e+02
0.000000000000000000e+00 6.005262180762852040e+02
0.000000000000000000e+00 5.947749436152569160e+02
0.000000000000000000e+00 5.812606633499171949e+02
2.065776767002060459e-03 1.133260703624010723e+01
1.295186169621616919e-03 1.155928578230222428e+02
2.610616150956898522e-03 2.637542435164531867e+02
2.009846125374955671e-03 4.030428118469789069e+02
4.386766331737864018e-03 4.933909314168831202e+02
4.685676654401882239e-03 5.301103366643297932e+02
5.529897107976401022e-03 5.506164422754040970e+02
8.436665831896429657e-03 5.648568931090835576e+02
1.126871340088298618e-02 5.739249433230181694e+02
1.501096371279826876e-02 5.825086363275185022e+02
1.534418362782419797e-02 5.870752105757597974e+02
2.219914622145278266e-02 5.950303092656548642e+02
2.748345210222074425e-02 6.031464080637088045e+02
2.782231367712840672e-02 6.059402105364289355e+02
3.201838165564777072e-02 6.117635376256666859e+02
3.976221566571769284e-02 6.196964528647472434e+02
4.490981368599956947e-02 6.249659502704959095e+02
4.545519932675103764e-02 6.276957931954016203e+02
5.018452683041882412e-02 6.333203975121864460e+02
6.120259638805171376e-02 6.421781264379065988e+02
6.824271761725450580e-02 6.471398804437001218e+02
7.368000002335862997e-02 6.514687171949841513e+02
8.077821262837477090e-02 6.562781549742827565e+02
8.638376527980558273e-02 6.604859345811829598e+02
8.897302444545318600e-02 6.600574875311976939e+02
9.320490173443508886e-02 6.591896006194665460e+02
9.539421269329299846e-02 6.543074190093353764e+02
9.446790060996709815e-02 6.388484142831032386e+02
1.440686979085042257e-03 1.132552535288584039e+01
1.450237002231653935e-03 1.156107819814134103e+02
3.022941892502772985e-03 2.638630186043402546e+02
5.413713191792618798e-03 4.044170535417385395e+02
8.838468079468251790e-03 4.955922568753580890e+02
9.108103899361497807e-03 5.324599026229105903e+02
1.198621863256698304e-02 5.541828997729121511e+02
1.694352759285699603e-02 5.696825491063618756e+02
1.973252950245329290e-02 5.788031535150651052e+02
2.563948693825417527e-02 5.887328614650198233e+02
3.014360608835498292e-02 5.958281944280057587e+02
3.723862432423943880e-02 6.040468869322846786e+02
4.074102707246617799e-02 6.111959073062919288e+02
4.517159089499352825e-02 6.165445581206830639e+02
5.056684432457547035e-02 6.232167016930508225e+02
5.666179318778578194e-02 6.302580530394191101e+02
6.071097722865932689e-02 6.349195717616828460e+02
6.536320198153509897e-02 6.403171791567784794e+02
7.046695808877953549e-02 6.462968268600076271e+02
7.542672648543428948e-02 6.513778254005967483e+02
8.084101326679402066e-02 6.553443123988563457e+02
8.587256350737991484e-02 6.594604115047479809e+02
9.017671442080614497e-02 6.624752625366515986e+02
9.664138607933463188e-02 6.672958157202331222e+02
1.006446443642596000e-01 6.678065618060109045e+02
1.028560998148064370e-01 6.655823693447314326e+02
1.052900029806382309e-01 6.608144510224946089e+02
1.040280367205150130e-01 6.449851794933197198e+02
8.229300189925502999e-04 1.131853109137168900e+01
1.862788409278204414e-03 1.156584872119429690e+02
4.531025881360463067e-03 2.642612464029579655e+02
6.770179889263907604e-03 4.049660040391190137e+02
8.942588615500639618e-03 4.956438608932698457e+02
1.041108105671409607e-02 5.331541379013694950e+02
1.438267132843369829e-02 5.555125654812076164e+02
1.661603917851541684e-02 5.694960152171879599e+02
2.105733519680117599e-02 5.795704633847645937e+02
2.487462145727901974e-02 5.882827321878870634e+02
3.067927561245571699e-02 5.961474469326454937e+02
3.543989877748966039e-02 6.029613489504552035e+02
4.173738502324171595e-02 6.118051806848018259e+02
4.708840752950787384e-02 6.177274943593440639e+02
5.202258740591024500e-02 6.241246057719184819e+02
5.613329109235193348e-02 6.299250483423148808e+02
6.241219517105209974e-02 6.360006276242277181e+02
6.688493884298526981e-02 6.412923151733564282e+02
7.196976702706005258e-02 6.472688176835124523e+02
7.755387203995857404e-02 6.527648755519907127e+02
8.223991503295277616e-02 6.562617162442353447e+02
8.794132434636475759e-02 6.608260895224649403e+02
9.519545395810644073e-02 6.658084104335906659e+02
1.005264245808020207e-01 6.698933281068555061e+02
1.065027388417054965e-01 6.717301167951671914e+02
1.114486837362033689e-01 6.713260830415575811e+02
1.128010043960487041e-01 6.657965160261251185e+02
1.125903728239591728e-01 6.505314700991932568e+02
7.518957285146467577e-04 1.131772711610160442e+01
1.268227276920058742e-03 1.155897416095761514e+02
2.873256890290277078e-03 2.638235252236738120e+02
8.378338580578048242e-03 4.056177775753731680e+02
8.806233149246210992e-03 4.955762817510190530e+02
1.191860795019012396e-02 5.339584882401745745e+02
1.154007010214384496e-02 5.539357070330319175e+02
1.533977906552828549e-02 5.687696537801198247e+02
2.033491846437606929e-02 5.791519231828211787e+02
2.624837898115263760e-02 5.890914453781257407e+02
3.089319552925449269e-02 5.962749883862353499e+02
3.632350188911549760e-02 6.034943629263023013e+02
4.137135182526244237e-02 6.115812806578968548e+02
4.674560885099325602e-02 6.175157744813159297e+02
5.165437883774647715e-02 6.238948400479214342e+02
5.765403806172414436e-02 6.308837337246976631e+02
6.166597626129165927e-02 6.355262089613784156e+02
6.753622773236911403e-02 6.417101177734032262e+02
7.290171209230672522e-02 6.478723178348551528e+02
7.749429880886719857e-02 6.527259893975094656e+02
8.329814787410991239e-02 6.569565615339678288e+02
8.993366303532920880e-02 6.621439913247306777e+02
9.631655052480117551e-02 6.665552645261595899e+02
1.028798818405762816e-01 6.714717500689339431e+02
1.099767086664977245e-01 6.740677450253191410e+02
1.158618174725823124e-01 6.742952817432737902e+02
1.207483294827853132e-01 6.711088990371858927e+02
1.232279657661349143e-01 6.574884964778377707e+02
1.370906787394079052e-03 1.132473508312862442e+01
2.085011323618653472e-03 1.156841920340338703e+02
6.009564350168156849e-03 2.646522558115746051e+02
9.272460453564317778e-03 4.059806114870713145e+02
1.116005525341418753e-02 4.967441540999665790e+02
1.202406836730488329e-02 5.340148026944870026e+02
1.562475657243956977e-02 5.562029881347827995e+02
1.838820250685771832e-02 5.705061499685084527e+02
2.303052380170553248e-02 5.807151942323718004e+02
2.661520990184220586e-02 5.893075819757740419e+02
3.293715950233086498e-02 5.974949993850618739e+02
3.861160514111686148e-02 6.048768013184321717e+02
4.344989754211776162e-02 6.128538023484267114e+02
4.794012151760502355e-02 6.182538456256714881e+02
5.284954523087130596e-02 6.246409439639411403e+02
5.836756014448976626e-02 6.313340438343666392e+02
6.377841364950742609e-02 6.368701372688201445e+02
6.899531599072558641e-02 6.426471128845636258e+02
7.379761177612878531e-02 6.484530065201250864e+02
7.990284176280108841e-02 6.543000027586028864e+02
8.422535226447618040e-02 6.575659770248014411e+02
9.046551950316876478e-02 6.624962505565295032e+02
9.644354442341078471e-02 6.666399183529865695e+02
1.044819430135936200e-01 6.725483510485445322e+02
1.135352952875108290e-01 6.764707465931628576e+02
1.226634113181300778e-01 6.788971968192773829e+02
1.326842283203908401e-01 6.791671827257204086e+02
1.425589081858633922e-01 6.703220110718536944e+02
1.906325556922298806e-03 1.133080018239116527e+01
2.187356275571771241e-03 1.156960323329964098e+02
5.713469046736719195e-03 2.645739051217943256e+02
8.941697980041921068e-03 4.058463505412790369e+02
1.132507158079706748e-02 4.968261317595652145e+02
1.541816642680154774e-02 5.358303806819773172e+02
1.749574548761456336e-02 5.572446118895607015e+02
1.993582343703313373e-02 5.713897607979367876e+02
2.551635970537333153e-02 5.821605526296140170e+02
2.955290424368113220e-02 5.910413328932145305e+02
3.533188515877364738e-02 5.989275505886407700e+02
3.999934418055436230e-02 6.057167951810033628e+02
4.555425182672177137e-02 6.141448217779493461e+02
5.087335028282852223e-02 6.200699878680560460e+02
5.667733413068065662e-02 6.270365195895161605e+02
6.112565922211909281e-02 6.330777292014763589e+02
6.631896800624213772e-02 6.384901975249250654e+02
7.087939651804799068e-02 6.438590531338933260e+02
7.614296311222529257e-02 6.499756415044006417e+02
8.226529489552196484e-02 6.558475831731809649e+02
8.875624621253132285e-02 6.605520985219542354e+02
9.424412031644642529e-02 6.650042948927429052e+02
1.015870145070725261e-01 6.700775940419208609e+02
1.087476191219106519e-01 6.754233520333497154e+02
1.186771529031716982e-01 6.799580207035297690e+02
1.336142605705147035e-01 6.863725537285534983e+02
1.513267912199074694e-01 6.919473571129193488e+02
1.717172594100374594e-01 6.901552426905445827e+02
3.025203195316266813e-03 1.134348505642797100e+01
2.547535253795498583e-03 1.157377111171670094e+02
9.442397644437768717e-03 2.655623240492884065e+02
1.248381605961772049e-02 4.072864552418080848e+02
1.506047730289566955e-02 4.986854494259924309e+02
1.744815028219184189e-02 5.369192124855727570e+02
2.071887264075393184e-02 5.590435797227295325e+02
2.560393619776230034e-02 5.746376584218842254e+02
2.985577312096763386e-02 5.846922770684182069e+02
3.337165025783276479e-02 5.933026846433172068e+02
3.987031488802384588e-02 6.016519186902647789e+02
4.446281954212035620e-02 6.084264398899805428e+02
5.218957971802464652e-02 6.182334236492836226e+02
5.678803718493318636e-02 6.237483752349049837e+02
6.278239212746325459e-02 6.308763230929163228e+02
6.735222736266627264e-02 6.370319285911823499e+02
7.320756667249517236e-02 6.429036841644253855e+02
7.840089906250102825e-02 6.487200989074123072e+02
8.372492672089518195e-02 6.549224627764448314e+02
8.713816420191874967e-02 6.590512418968328348e+02
9.320359173730267954e-02 6.634963441271298734e+02
1.002517190424884186e-01 6.690113983305357124e+02
1.058412256987523864e-01 6.729343178865747177e+02
1.141108849827516258e-01 6.790555585770197240e+02
1.252451936942070854e-01 6.844387112912207840e+02
1.408757563675572533e-01 6.913747850030107429e+02
1.629186524271102054e-01 7.000149839064073376e+02
1.937496300329345778e-01 7.055297452277783350e+02
5.205741410712342448e-03 1.136824694640159628e+01
9.147901905945865150e-03 1.165041490492280332e+02
9.383140767474977550e-03 2.655465881215618538e+02
1.327721502629466109e-02 4.076097241181770414e+02
1.057954506898205367e-02 4.964558727426821179e+02
1.880191629382464355e-02 5.376465676897209960e+02
2.167553055966429595e-02 5.595786490886525826e+02
2.873462438785604270e-02 5.764394887655014372e+02
3.077014740793596742e-02 5.852271491517320783e+02
3.618400432907366293e-02 5.949736103800253204e+02
3.656346351264268268e-02 5.996656312042438230e+02
4.544768387873188847e-02 6.090259525629465998e+02
5.266230573665833803e-02 6.185257477633950884e+02
5.604212671393906525e-02 6.232832882687345091e+02
6.063203835737480951e-02 6.295211733609481826e+02
7.849432476646352186e-02 6.441694902508022551e+02
7.930825713938942367e-02 6.468378288391133992e+02
2.726380931069641300e-02 6.163803679134780396e+02
7.120928046594808200e-03 6.066262404207079726e+02
6.743659955154292403e-03 6.081410129593235752e+02
0.000000000000000000e+00 6.044504825870645845e+02
0.000000000000000000e+00 6.051941882255390510e+02
0.000000000000000000e+00 6.053498184079602424e+02
0.000000000000000000e+00 6.058255439469321573e+02
0.000000000000000000e+00 6.038669601990050069e+02
0.000000000000000000e+00 6.005262180762852040e+02
0.000000000000000000e+00 5.947749436152569160e+02
0.000000000000000000e+00 5.812606633499171949e+02
